Database,ID,Source,Collection Terms,Description,Tags,Category_1,Category_2,Category_3,Event Name,Create Time,Count
Collect_yTK,1148,yTK,solar eclipse anniversary,""" Since looking directly at the Sun can lead to permanent eye damage or blindness, special eye protection or indirect viewing techniques are used when viewing a solar eclipse""",,,,,Solar eclipses,2018-08-22,723
Collect_yTK,1149,yTK,2017 solar eclipse anniversary,,,,,,2017 solar eclipse,2018-08-22,116
Collect_yTK,1150,yTK,August21 anniversary,,,,,,,2018-08-22,183
Collect_yTK,1151,yTK,Eclipse2017 anniversary,,,,,,2017 eclipse,2018-08-22,667
Collect_yTK,1152,yTK,overtourism,,,,,,Over and Over and Over,2018-09-05,"29,783"
Collect_yTK,1153,yTK,California wildfires,"""The 2008 California wildfire season was one of the most devastating since the turn of the 21st Century""",,,,,2008 California wildfires,2018-11-13,"208,039"
Collect_yTK,1154,yTK,Alaska earthquake,,,,,,Earthquakes in Alaska,2018-12-01,"44,235"
Collect_yTK,1155,yTK,#AlaskaEarthquake2018,,,,,,2018 Alaska earthquake,2018-12-01,"2,096"
Collect_yTK,1156,yTK,#AlaskaEarthquake,,,,,,Earthquakes in Alaska,2018-12-01,"6,519"
Collect_yTK,1157,yTK,#NewZealandTerroristAttack ,,,,,,,2019-03-16,"9,966"
Collect_yTK,1158,yTK,#NewZealandShooting,,,,,,Category:Spree shootings in New Zealand,2019-03-16,"7,729"
Collect_yTK,1159,yTK,#NewZealandMosqueAttack,,,,,,,2019-03-16,"11,749"
Collect_yTK,1160,yTK,brazil shooting,,,,,,Category:Mass shootings in Brazil,2019-03-16,"6,630"
Collect_yTK,1161,yTK,#MumbaiBridgeCollapse,"""The 2013 Mumbai building collapse occurred on 27 September 2013 when a five-story building collapsed in the Mazagaon area of Mumbai city in Maharashtra a state in India""",,,,,2013 Mumbai building collapse,2019-03-16,"3,661"
Collect_yTK,19,"yTK, SFM",#Hoboken,,,Recovery,,,Hoboken,2016-09-30,"231,292"
Collect_yTK,21,"yTK, SFM",#TyphoonMeranti,,,National,,,MER,2016-09-30,420
Collect_yTK,22,"yTK, SFM",#TyphoonMegi,,,Damage,,,MEG,2016-09-30,"5,574"
Collect_yTK,24,"yTK, SFM",#HurricaneMatthew,,,/Disaster_Types/Natural/Geophysical/Storm/Hurricane,,,Hurricane Matthew,2016-10-05,"3,727,816"
Collect_yTK,31,"yTK, SFM",Eyewall,,,/Disaster_Types/Natural/Geophysical/Storm/Hurricane,,,Eyewall Replacement cycle,2016-10-07,"238,996"
Collect_yTK,32,"yTK, SFM",Storm surge,,,,,,Storm surge,2016-10-07,"713,775"
Collect_yTK,33,"yTK, SFM",Flood,,,,,,,2016-10-07,"22,351,342"
Collect_yTK,34,"yTK, SFM",Hurricane_Wind,,,,,,,2016-10-07,"459,868"
Collect_yTK,35,"yTK, SFM",Hurricane_Evacuation,,,,,,Hurricane evacuation,2016-10-07,"363,831"
Collect_yTK,37,"yTK, SFM",Bridge closure,,,,,,Closure (Closure album),2016-10-07,"133,386"
Collect_yTK,38,"yTK, SFM",Tunnel closure,,,,,,Canarsie Tunnel closure,2016-10-07,"16,728"
Collect_yTK,39,"yTK, SFM",Palm Beach,,,/Disaster_Types/Natural/Geophysical/Storm/Hurricane,,,Palm Beach,2016-10-07,"3,516,541"
Collect_yTK,40,"yTK, SFM",Daytona Beach,,,/Disaster_Types/Natural/Geophysical/Storm/Hurricane,,,Daytona Beach,2016-10-07,"580,083"
Collect_yTK,41,"yTK, SFM",National Hurricane Center,,,,,,National Hurricane Center,2016-10-07,"332,927"
Collect_yTK,42,"yTK, SFM",Hurricane_Miami,,,,,,Miami Hurricanes,2016-10-07,"833,547"
Collect_yTK,43,"yTK, SFM",Hurricane_Haiti,,,,,,1928 Haiti hurricane,2016-10-07,"1,457,829"
Collect_yTK,44,"yTK, SFM",Hurricane_Bahamas,,,,,,1932 Bahamas hurricane,2016-10-07,"305,907"
Collect_yTK,45,"yTK, SFM",Power grid,,,,,,Power Grid,2016-10-07,"1,517,248"
Collect_yTK,46,"yTK, SFM",Florida Power & Light,,,,,,Florida Power & Light,2016-10-07,"4,920,583"
Collect_yTK,47,"yTK, SFM",Georgia Power,,,/Disaster_Types/Natural/Geophysical/Storm/Hurricane,,,Georgia Power,2016-10-07,"123,396"
Collect_yTK,48,"yTK, SFM",#TyphoonHaima,,,Natural,,,Typhoon Haima,2016-10-20,"6,520"
Collect_yTK,49,"yTK, SFM",#TyphoonLawin,,,Storm,,,Typhoon,2016-10-20,728
Collect_yTK,53,"yTK, SFM",Colonial Pipeline,,,Storm,,,Colonial Pipeline,2016-11-01,"47,108"
Collect_yTK,54,"yTK, SFM",Earthquake_NewZealand,,,,,,Earthquakes of New Zealand,2016-11-13,"445,760"
Collect_yTK,55,"yTK, SFM",Earthquake_NewZealand,,,,,,Earthquakes of New Zealand,2016-11-13,"23,011"
Collect_yTK,56,"yTK, SFM",Brexit,,,,,,Exit,2016-11-13,"27,728,921"
Collect_yTK,57,"yTK, SFM",white_nationalism,,,,,,White nationalism,2016-11-16,"2,901,582"
Collect_yTK,58,"yTK, SFM",racial_prejudice,,,,,,Skinheads Against Racial Prejudice,2016-11-16,"178,243"
Collect_yTK,59,"yTK, SFM",human_rights_violations,,,,,,,2016-11-16,"1,879,687"
Collect_yTK,60,"yTK, SFM",school stabbing,,,,,,School stabbing,2016-11-16,"87,800"
Collect_yTK,62,"yTK, SFM",poison ivy,,,Water,,,Poison-ivy,2016-11-17,"1,011,242"
Collect_yTK,63,"yTK, SFM",Ohio State attack,,,International,,,Ohio State University attack,2016-11-28,"241,266"
Collect_yTK,64,"yTK, SFM",Columbus Fire,,,International,,,Knights of Columbus Hostel fire,2016-11-28,"53,159"
Collect_yTK,65,"yTK, SFM",Great Barrier Reef,,,International,,,Great Barrier Reef,2016-11-28,"1,023,635"
Collect_yTK,66,"yTK, SFM",Dakota Access Pipeline,,,International,,,Dakota Access Pipeline,2016-11-28,"2,801,830"
Collect_yTK,67,"yTK, SFM",#NoDAPL,,,International,,,Noda,2016-11-28,"4,387,925"
Collect_yTK,68,"yTK, SFM",Ohio Columbus attack,,,,,,"Columbus, Ohio",2016-11-29,"12,893"
Collect_yTK,69,"yTK, SFM",Earthquake_EI_Salvador,,,,,,,2016-11-29,29
Collect_yTK,71,"yTK, SFM",coastal erosion,,,International,,,Coastal erosion,2016-12-01,"64,662"
Collect_yTK,72,"yTK, SFM",beach erosion,,,International,,,Beach Erosion Board,2016-12-01,"46,920"
Collect_yTK,73,"yTK, SFM",coastal flooding,,,International,,,Coastal flood,2016-12-01,"167,688"
Collect_yTK,74,"yTK, SFM",#coastalerosion,,,,,,Coastal erosion,2016-12-01,"4,910"
Collect_yTK,75,"yTK, SFM",#erosion,,,International,,,Erosion,2016-12-01,"28,758"
Collect_yTK,76,"yTK, SFM",coastal restoration,,,International,,,Coalition to Restore Coastal Louisiana,2016-12-01,"22,937"
Collect_yTK,77,"yTK, SFM",Louisiana flooding,,,International,,,Louisiana floods,2016-12-01,"79,184"
Collect_yTK,78,"yTK, SFM",#LAfloods,,,,,,,2016-12-01,289
Collect_yTK,79,"yTK, SFM",#flood2016,,,International,,,2016 Johannesburg flood,2016-12-01,194
Collect_yTK,80,"yTK, SFM",#cajunnavy,,,,,,Cajun Navy,2016-12-01,"117,169"
Collect_yTK,81,"yTK, SFM",Aleppo evacuation,,,,,,Evacuation,2016-12-20,"305,513"
Collect_yTK,82,"yTK, SFM",Aleppo battle,,,Compound,,,Battle of aleppo (2012),2016-12-20,"115,916"
Collect_yTK,83,"yTK, SFM",Berlin truck Christmas market,,,War,,,Berlin Christmas market truck attack,2016-12-20,"214,274"
Collect_yTK,84,"yTK, SFM",Ankara Russian ambassador,,,Attack,,,,2016-12-20,"220,719"
Collect_yTK,85,"yTK, SFM",IMF Christine Lagarde convicted,,,Assassination,,,Christine Lagarde,2016-12-20,"13,505"
Collect_yTK,86,"yTK, SFM",Trump wins Electoral College vote,,,International,,,List of people by number of Electoral College votes,2016-12-20,"26,393"
Collect_yTK,93,"yTK, SFM",DC traffic,,,General,,,Traffic (Traffic album),2017-02-03,"141,317"
Collect_yTK,136,"yTK, SFM",flooding,,,,,,,2017-03-19,"9,549,740"
Collect_yTK,137,"yTK, SFM",flood,,,Earthquake,,,,2017-03-19,"19,211,785"
Collect_yTK,138,"yTK, SFM",Peru mudslide,,,Flood,,,Mudslide,2017-03-19,"11,310"
Collect_yTK,139,"yTK, SFM",Peru flood,,,Rain,,,2017 Peru floods,2017-03-19,"15,204"
Collect_yTK,140,"yTK, SFM",Westminster attack,,,Flood,,,Westminster attacks,2017-03-22,"791,705"
Collect_yTK,141,"yTK, SFM",London attack,,,Attack,,,London attacks,2017-03-22,"3,245,528"
Collect_yTK,142,"yTK, SFM",surface water,,,Attack,,,Surface Water,2017-03-29,"500,620"
Collect_yTK,143,"yTK, SFM",water quality,,,Water,,,Water quality,2017-03-29,"963,487"
Collect_yTK,144,"yTK, SFM",#I85BridgeCollapse,,,Water,,,I-85 bridge collapse,2017-03-31,"16,210"
Collect_yTK,148,"yTK, SFM",St. Petersburg bomb,,,Attack,,,St. Petersburg,2017-04-04,"32,036"
Collect_yTK,149,"yTK, SFM",St. Petersburg attack,,,Bridge,,,St. Petersburg,2017-04-04,"104,874"
Collect_yTK,154,"yTK, SFM",Virginia Tech Remembrance,,,,,,Virginia Tech,2017-04-10,"1,758"
Collect_yTK,155,"yTK, SFM",VT Remembrance,,,/Disaster_Types/Manmade/Conflict_Based/School_Shooting,,,Remembrance,2017-04-10,"4,354"
Collect_yTK,158,"yTK, SFM",#vtodw,,,,,,Dw,2017-04-11,55
Collect_yTK,159,"yTK, SFM",#VTWR,,,,,,Vt,2017-04-12,1
Collect_yTK,162,"yTK, SFM",Power outage SF,,,,,,Power outage,2017-04-21,"4,992"
Collect_yTK,163,"yTK, SFM",#poweroutage,,,Attack,,,Power outage,2017-04-21,"74,578"
Collect_yTK,164,"yTK, SFM",#poweroutage SF,,,,,,Power outage,2017-04-21,"5,921"
Collect_yTK,165,"yTK, SFM",power outage,,,Shooting,,,Power outage,2017-04-21,"1,410,172"
Collect_yTK,166,"yTK, SFM",UT Austin stabbing,,,Storm,,,UT Austin,2017-05-01,"17,080"
Collect_yTK,172,"yTK, SFM",Sri Lanka rains,,,National,,,Sri Lanka montane rain forests,2017-05-30,"6,653"
Collect_yTK,174,"yTK, SFM",Japan Flood,,,,,,2018 Japan floods,2017-07-09,"45,184"
Collect_yTK,176,"yTK, SFM",#Eclipse2017,,,Earthquake,,,2017 eclipse,2017-08-01,"1,390,751"
Collect_yTK,177,"yTK, SFM",#Eclipse,,,Earthquake,,,Eclipse,2017-08-01,"1,861,661"
Collect_yTK,178,"yTK, SFM",#solareclipse,,,Earthquake,,,Solar eclipses,2017-08-01,"603,950"
Collect_yTK,179,"yTK, SFM",#August21,,,Earthquake,,,August 21,2017-08-01,"49,765"
Collect_yTK,205,"yTK, SFM",#Charlottesville,,,Earthquake,,,Charlottesville,2017-08-14,"5,986,360"
Collect_yTK,206,"yTK, SFM",#HurricaneHarvey,,,/Disaster_Types/Natural/Geophysical/Storm/Hurricane,,,Hurricane Harvey,2017-08-24,"2,857,339"
Collect_yTK,207,"yTK, SFM",Hurricane_Harvey,,,,,,Hurricane Harvey,2017-08-24,"5,087,817"
Collect_yTK,208,"yTK, SFM",#solareclipse2017,,,National,,,2017 solar eclipse,2017-08-25,"2,584,502"
Collect_yTK,209,"yTK, SFM",#greatamericaneclipse,,,National,,,Great American Eclipse,2017-08-25,"19,946"
Collect_yTK,210,"yTK, SFM",#totalsolareclipse,,,,,,2017 Total Solar Eclipse stamp,2017-08-25,"22,371"
Collect_yTK,211,"yTK, SFM",#eclipseglasses,,,,,,Eclipse glasses,2017-08-25,"14,369"
Collect_yTK,212,"yTK, SFM",#oreclipse,,,,,,Eclipse,2017-08-25,"12,926"
Collect_yTK,213,"yTK, SFM",#totaleclipse,,,National,,,Total Eclipse,2017-08-25,"499,968"
Collect_yTK,220,"yTK, SFM",#HurricaneIrma,,,/Disaster_Types/Natural/Geophysical/Storm/Hurricane,,,Irma (hurricane),2017-09-05,"1,152,994"
Collect_yTK,221,"yTK, SFM",Hurricane_Irma,,,,,,Irma (hurricane),2017-09-05,"2,758,053"
Collect_yTK,223,"yTK, SFM",Earthquake_NewRiverValley,,,,,,Earthquake Valley,2017-09-13,185
Collect_yTK,224,"yTK, SFM",Mountain Valley Pipeline,,,,,,Mountain Valley Pipeline,2017-09-13,"36,764"
Collect_yTK,228,"yTK, SFM",North Korea Earthquake,,,,,,North Korea,2017-09-23,"44,461"
Collect_yTK,229,"yTK, SFM",#NorthKorea #Earthquake,,,,,,North Korea,2017-09-23,"1,812"
Collect_yTK,230,"yTK, SFM",#VegasShooting,,,/Disaster_Types/Manmade/Conflict_Based/Terrorism/Shooting,,,Vegas shooting,2017-10-02,"186,183"
Collect_yTK,231,"yTK, SFM",#LasVegas #shooting,,,,,,Las Vegas shooting,2017-10-02,"23,700"
Collect_yTK,232,"yTK, SFM",#HurricaneNate,,,/Disaster_Types/Natural/Geophysical/Storm/Hurricane,,,,2017-10-07,"92,574"
Collect_yTK,233,"yTK, SFM",Hurricane_Nate,,,,,,,2017-10-07,"228,679"
Collect_yTK,242,"yTK, SFM",#CaliforniaWildfires,,,Road,,,2008 California wildfires,2017-10-13,"158,050"
Collect_yTK,243,"yTK, SFM",#santarosafires,,,,,,"Fire! Santa Rosa, Fire!",2017-10-13,"9,137"
Collect_yTK,258,"yTK, SFM",San Antonio shooting,,,,,,San Antonio shooting,2017-11-05,"51,455"
Collect_yTK,259,"yTK, SFM",Earthquake_Iran_Iraq,,,,,,2017 Iran–Iraq earthquake,2017-11-13,"190,851"
Collect_yTK,260,"yTK, SFM",Manchester_arena_attack,,,,,,2017 Manchester Arena terrorist attack,2017-11-15,"120,626"
Collect_yTK,261,"yTK, SFM",World_Health_Organization,,,,,,World Health Organization,2017-11-15,"299,187"
Collect_yTK,262,"yTK, SFM",wind_power,,,,,,Wind power,2017-11-15,"1,114,554"
Collect_yTK,263,"yTK, SFM",Shooting_Dunbar_High_School,,,,,,Dunbar High School,2017-11-15,399
Collect_yTK,264,"yTK, SFM",Shooting_NIU,,,,,,NIU,2017-11-15,"5,336"
Collect_yTK,265,"yTK, SFM",Shooting_University_Alabama,,,,,,University of Alabama in Huntsville shooting,2017-11-15,"2,304"
Collect_yTK,266,"yTK, SFM",Shooting_Virginia_Tech,,,,,,Virginia Tech shooting,2017-11-15,"40,301"
Collect_yTK,267,"yTK, SFM",Shooting_Worthing_High_School,,,,,,Worthing High School,2017-11-15,5
Collect_yTK,268,"yTK, SFM",Shooting_Sparks_Middle_School,,,,,,Sparks Middle School shooting,2017-11-15,76
Collect_yTK,269,"yTK, SFM",Shooting_Umpqua_College,,,,,,Umpqua shooting,2017-11-15,"1,080"
Collect_yTK,270,"yTK, SFM",Shooting_Townville_School,,,,,,School shooting,2017-11-15,"3,044"
Collect_yTK,271,"yTK, SFM",#mexicocity,,,/Disaster_Types/Natural/Geophysical/Seismic_Activity/Earthquake,,,,2017-11-18,"203,661"
Collect_yTK,272,"yTK, SFM",#mexicoearthquake,,,/Disaster_Types/Natural/Geophysical/Seismic_Activity/Earthquake,,,,2017-11-18,"1,906"
Collect_yTK,273,"yTK, SFM",#ayudaamexico,,,/Disaster_Types/Natural/Geophysical/Seismic_Activity/Earthquake,,,Din Daa Daa,2017-11-18,120
Collect_yTK,274,"yTK, SFM",#somosmexico,,,/Disaster_Types/Natural/Geophysical/Seismic_Activity/Earthquake,,,SOMO,2017-11-18,"8,829"
Collect_yTK,275,"yTK, SFM",#prayersformexico,,,/Disaster_Types/Natural/Geophysical/Seismic_Activity/Earthquake,,,Prayer,2017-11-18,77
Collect_yTK,276,"yTK, SFM",#ayudacdmx,,,/Disaster_Types/Natural/Geophysical/Seismic_Activity/Earthquake,,,DMX,2017-11-18,"5,678"
Collect_yTK,277,"yTK, SFM",#fuerzamexico,,,/Disaster_Types/Natural/Geophysical/Seismic_Activity/Earthquake,,,RZA,2017-11-18,"210,241"
Collect_yTK,278,"yTK, SFM",#sismo,,,/Disaster_Types/Natural/Geophysical/Seismic_Activity/Earthquake,,,Mo Mo,2017-11-18,"1,542,709"
Collect_yTK,280,"yTK, SFM",kentucky school shooting,,,Wind,,,"West Paducah, Kentucky school shootings",2018-01-23,"329,943"
Collect_yTK,285,"yTK, SFM",#ParklandSchoolShooting,,,Shooting,,,,2018-02-19,"222,793"
Collect_yTK,286,"yTK, SFM",Douglas shooting,,,Shooting,,,Shooting of Douglas Zerby,2018-02-19,"1,260,387"
Collect_yTK,287,"yTK, SFM",#browardshooting,,,,,,Broward,2018-02-19,"3,576"
Collect_yTK,292,"yTK, SFM",#Riley,,,,,,Riley,2018-03-03,"17,976"
Collect_yTK,293,"yTK, SFM",#noreaster,,,Shooting,,,Nor,2018-03-03,"90,364"
Collect_yTK,294,"yTK, SFM",winter storm riley,,,Shooting,,,Winter storm,2018-03-03,"10,262"
Collect_yTK,295,"yTK, SFM",riley power,,,Shooting,,,Riley,2018-03-03,"20,066"
Collect_yTK,296,"yTK, SFM",riley flood,,,Shooting,,,Riley,2018-03-03,"1,523"
Collect_yTK,297,"yTK, SFM",east coast,,,Shooting,,,East Coast,2018-03-03,"2,748,671"
Collect_yTK,298,"yTK, SFM",riley flood,,,Shooting,,,Riley,2018-03-03,"1,523"
Collect_yTK,299,"yTK, SFM",#NationalWalkoutDay,,,,,,National School Walkout Day,2018-03-14,"1,457,397"
Collect_yTK,300,"yTK, SFM",#Enough,,,,,,Enough Is Enough,2018-03-14,"1,081,492"
Collect_yTK,305,"yTK, SFM",Great Mills High School,,,,,,Great Mills High School,2018-03-20,"353,672"
Collect_yTK,306,"yTK, SFM",maryland shooting,,,,,,"Aberdeen, Maryland, shooting",2018-03-20,"834,852"
Collect_yTK,427,"yTK, SFM",NeverAgain,,,,,,"Never Again, Again",2018-04-17,"1,601,099"
Collect_yTK,431,"yTK, SFM",Santa Fe shooting,,,,,,Santa fe shooting,2018-05-19,"1,266,178"
Collect_yTK,437,"yTK, SFM",Noblesville school shooting,,,Shooting,,,School shooting,2018-05-28,"66,404"
Collect_yTK,438,"yTK, SFM",Indiana school shooting,,,Shooting,,,Category:Mass shootings in Indiana,2018-05-28,"104,714"
Collect_yTK,511,"yTK, SFM",Eclipse2017 anniversary,,,,,,2017 eclipse,2018-09-06,8
Collect_yTK,512,"yTK, SFM",Eclipse2017 anniversary,,,,,,2017 eclipse,2018-09-06,8
Collect_yTK,581,"yTK, SFM",California Fire,,,,,,"Fire in Oakland, California",2018-11-13,"1,200,870"
Collect_yTK,582,"yTK, SFM",#CaliforniaFires,,,,,,"Fire in Oakland, California",2018-11-13,"417,325"
Collect_yTK,602,"yTK, SFM",Alaska earthquake,,,,,,Earthquakes in Alaska,2018-12-01,"2,616"
Collect_yTK,603,"yTK, SFM",#anchorageearthquake,,,,,,Anchorage earthquake,2018-12-01,"8,128"
Collect_yTK,604,"yTK, SFM",Alaska earthquake,,,,,,Earthquakes in Alaska,2018-12-01,"239,027"
Collect_yTK,619,"yTK, SFM",Boeing Crash,,,,,,2008 Conviasa Boeing 737 crash,2019-03-11,"257,538"
Collect_yTK,620,"yTK, SFM",New Zealand Shooting,,,,,,Category:Spree shootings in New Zealand,2019-03-16,"790,600"
Collect_yTK,621,"yTK, SFM",Brazil School Shooting,,,,,,Category:Mass shootings in Brazil,2019-03-16,"30,440"
Collect_yTK,622,"yTK, SFM",Bridge Collapse Mumbai,,,,,,2013 Mumbai building collapse,2019-03-16,"22,567"
Collect_yTK,447,"yTK, SFM",Paleontology,,,Shooting,,,Paleontology,2018-05-28,"92,023"
Collect_yTK,448,"yTK, SFM",Dinosaurologist,,,Shooting,,,,2018-05-31,24
Collect_yTK,449,"yTK, SFM",Dinosaur,,,Shooting,,,Dinosaurs,2018-05-31,"2,792,627"
Collect_yTK,450,"yTK, SFM",Prehistory,,,Shooting,,,Prehistory,2018-05-31,"38,310"
Collect_yTK,451,"yTK, SFM",Extinction Paleontology,,,Shooting,,,Extinction,2018-05-31,"1,123"
Collect_yTK,452,"yTK, SFM",Volcano Paleontology,,,Shooting,,,Paleontology,2018-05-31,25
Collect_yTK,453,"yTK, SFM",indominus rex,,,Shooting,,,Dominus,2018-05-31,"16,188"
Collect_yTK,454,"yTK, SFM",life finds a way,,,Shooting,,,,2018-05-31,"101,006"
Collect_yTK,455,"yTK, SFM",allosaurus,,,Shooting,,,Allosaurus,2018-05-31,"16,121"
Collect_yTK,456,"yTK, SFM",ankylosaurus,,,Shooting,,,Ankylosaurus,2018-05-31,"9,855"
Collect_yTK,457,"yTK, SFM",apatosaurus,,,Shooting,,,Apatosaurus,2018-05-31,"5,326"
Collect_yTK,458,"yTK, SFM",baryonyx,,,Shooting,,,Baryonyx,2018-05-31,"26,651"
Collect_yTK,459,"yTK, SFM",isla nublar,,,Shooting,,,NUb,2018-05-31,"16,717"
Collect_yTK,460,"yTK, SFM",brachiosaurus,,,Shooting,,,Brachiosaurus,2018-05-31,"29,438"
Collect_yTK,461,"yTK, SFM",canotaurus,,,,,,Taurus,2018-05-31,10
Collect_yTK,462,"yTK, SFM",Jurassic,,,Shooting,,,Jurassic,2018-05-31,"2,729,532"
Collect_yTK,463,"yTK, SFM",compsognathus,,,Shooting,,,Compsognathus,2018-05-31,"1,977"
Collect_yTK,464,"yTK, SFM",Jurassic park,,,Shooting,,,Jurassic Park,2018-05-31,"1,190,807"
Collect_yTK,465,"yTK, SFM",gallimimus,,,Shooting,,,Gallimimus,2018-05-31,"5,191"
Collect_yTK,466,"yTK, SFM",Jurassic world,,,Shooting,,,,2018-05-31,"1,267,361"
Collect_yTK,467,"yTK, SFM",indoraptor,,,Shooting,,,Raptor Aircraft Raptor,2018-05-31,"31,473"
Collect_yTK,468,"yTK, SFM",mosasurus,,,,,,Uru Uru Lake,2018-05-31,40
Collect_yTK,469,"yTK, SFM",raptor squad,,,Shooting,,,Raptor Aircraft Raptor,2018-05-31,"1,904"
Collect_yTK,470,"yTK, SFM",pteranodon,,,Shooting,,,Pteranodon,2018-05-31,"17,586"
Collect_yTK,471,"yTK, SFM",reptors,,,Shooting,,,Tor tor,2018-05-31,135
Collect_yTK,472,"yTK, SFM",sinoceratops,,,Shooting,,,Sinoceratops,2018-05-31,"1,670"
Collect_yTK,473,"yTK, SFM",mount sibo,,,Shooting,,,SIB,2018-05-31,249
Collect_yTK,474,"yTK, SFM",stegosaurus,,,Shooting,,,Stegosaurus,2018-05-31,"44,287"
Collect_yTK,475,"yTK, SFM",stygimoloch,,,Shooting,,,Stygimoloch,2018-05-31,"4,005"
Collect_yTK,476,"yTK, SFM",Claire Dearing,,,Shooting,,,Claire de Lune,2018-05-31,"5,592"
Collect_yTK,477,"yTK, SFM",triceratops,,,Shooting,,,Triceratops,2018-05-31,"111,607"
